,transcript_id,EffectiveLength,NumReads,Length,TPM,eq_param,mean,faulty,count,predict_diff,diff,new_std,new_mean,new_deviation
849,ENST00000441429,1400.991,9596.28557,1600,210.795307,3.6,98.50743912,1,12336,11247.7466131,12237.4925609,18,11346,55
800,ENST00000602153,245.009,2594.848867,444,325.92899,3.71428571429,11.52309921,1,3187,2953.13058266,3175.47690079,4,2964,55
836,ENST00000601170,2187.991,3599.0,2387,50.620846,3.88888888889,10.9650658,1,4644,4305.05806679,4633.0349342,6,4316,54
981,ENST00000371648,609.998,5721.158017,809,288.634497,2.0,148.7034342,1,7447,6537.97405677,7298.2965658,14,6686,54
1147,ENST00000450537,5726.991,1199.670798,5926,6.446569,2.0,0.868433335,1,1669,1449.58269788,1668.13156667,4,1450,54
1375,ENST00000593043,174.012,562.203581,373,99.427774,2.33333333333,6.206118323,1,789,675.279769228,782.793881677,2,681,54
1386,ENST00000589627,497.001,399.756712,696,24.753233,2.5,3.17181525,1,641,530.653236321,637.82818475,2,533,54
1338,ENST00000597227,628.998,3738.177084,828,182.895696,3.57142857143,119.9473582,1,5327,4287.86547383,5207.0526418,17,4407,54
866,ENST00000394349,678.998,4574.679842,878,207.340958,2.4,22.68658583,1,5857,5355.90065674,5834.31341417,9,5378,53
747,ENST00000398411,1895.991,1168.287817,2095,18.962984,2.0,2.290726771,1,1488,1433.65961202,1485.70927323,1,1435,53
964,ENST00000576984,337.005,1255.123829,536,114.61534,4.6,4.437435159,1,1671,1506.1246602,1666.56256484,3,1510,53
3980,ENST00000389794,13280.991,155.009461,13480,0.359187,2.66666666667,103.9069861,1,533,52.3776528236,429.0930139,7,156,53
695,ENST00000586760,713.998,9585.282659,913,413.143433,2.0,26.4907002,1,11791,11174.5814429,11764.5092998,11,11201,53
13433,ENST00000361851,23.475,8170.0,207,10710.459,1.0,8900.256185,1,8208,-5899.36364365,-692.256185,100,3000,52
908,ENST00000392088,2299.991,4525.33137,2499,60.550443,3.54545454545,24.52331331,1,5878,5382.61632091,5853.47668669,9,5407,52
1121,ENST00000256644,668.998,2101.564035,868,96.674225,3.0,18.54213433,1,2819,2494.77018468,2800.45786567,6,2513,51
705,ENST00000582193,592.998,12797.26576,792,664.135433,3.16666666667,60.52394036,1,15691,14809.6189858,15630.4760596,16,14870,51
1474,ENST00000590825,355.005,3529.77197,554,305.988337,11.1111111111,25.86809772,1,5113,4114.88602422,5087.13190228,19,4140,51
763,ENST00000366872,2062.991,2129.37101,2262,31.764871,2.4,3.238825239,1,2726,2568.38745867,2722.76117476,3,2571,51
1169,ENST00000404241,1710.991,3935.618602,1910,70.787794,2.0,49.56429969,1,5364,4643.65239962,5314.43570031,13,4693,51
1454,ENST00000414946,382.005,457.0,581,36.816328,1.5,4.044306721,1,690,583.927109591,685.955693279,2,587,51
869,ENST00000338758,5229.991,29740.0,5429,174.997992,2.6,2463.031147,1,38136,32784.9608117,35672.968853,56,35247,51
1157,ENST00000371671,1403.991,1849.577489,1603,40.541641,4.5,6.562129816,1,2562,2247.52109785,2555.43787018,6,2254,51
2864,ENST00000381401,1862.991,35747.0,2062,590.502766,1.0,33435.985,1,51143,8427.20015177,17707.015,183,41863,50
1004,ENST00000458031,1636.991,2082.130023,1836,39.14305,4.57894736842,5.447537107,1,2782,2524.5912317,2776.55246289,5,2530,50
556,ENST00000403564,564.999,50991.80993,764,2777.446355,2.5,203.8384872,1,60460,58727.3481692,60256.1615128,30,58931,50
877,ENST00000441564,11034.991,15425.0,11234,43.017604,2.0,466.5887974,1,19759,17819.4826144,19292.4112026,30,18286,49
1054,ENST00000536537,330.007,908.296506,529,84.702864,1.5,4.77195711,1,1192,1089.94835418,1187.22804289,2,1094,49
1017,ENST00000524553,660.998,11023.5,860,513.230252,6.81818181818,74.76715884,1,14363,12807.7007739,14288.2328412,30,12882,49
1176,ENST00000351079,707.998,5097.247582,907,221.562686,2.66666666667,61.15985553,1,6830,5930.88996504,6768.84014447,17,5992,49
1178,ENST00000579088,311.007,1653.818223,510,163.648019,1.5,5.782434481,1,2176,1925.63012949,2170.21756552,5,1931,49
575,ENST00000513225,605.998,3085.82751,805,156.708716,10.3333333333,1.981320932,1,3795,3697.20925121,3793.01867907,2,3699,48
890,ENST00000448530,750.998,2431.0,950,99.618296,2.0,7.225851325,1,3136,2887.94221755,3128.77414868,5,2895,48
880,ENST00000567174,885.991,4629.724593,1085,160.812212,3.25,54.10520632,1,5910,5423.23662955,5855.89479368,9,5477,48
798,ENST00000534029,223.01,1193.704065,422,164.727494,2.85714285714,1.932387187,1,1442,1392.58317805,1440.06761281,1,1394,48
811,ENST00000573366,1468.991,4719.0,1668,98.860763,2.0,34.03167419,1,5998,5574.64586157,5963.96832581,8,5608,48
1008,ENST00000527397,791.998,2189.52364,991,85.078247,2.0,5.843646266,1,2856,2611.14377223,2850.15635373,5,2616,48
926,ENST00000381759,2858.991,2491.0,3058,26.813531,2.8,16.81589216,1,3241,2984.07263629,3224.18410784,5,3000,48
969,ENST00000576017,312.007,1478.0,511,145.781789,1.5,9.45551513,1,1877,1724.16002599,1867.54448487,3,1733,48
1581,ENST00000531383,1856.991,780.020221,2056,12.926744,2.5,8.779842477,1,1174,973.413324521,1165.22015752,4,982,48
986,ENST00000407062,725.998,1026.0,925,43.491548,1.5,4.242993742,1,1351,1252.98337424,1346.75700626,2,1257,47
976,ENST00000326407,1688.991,9480.572508,1888,172.742949,4.25,62.69934638,1,12328,11172.5897317,12265.3006536,23,11235,47
1032,ENST00000526608,511.0,66370.99123,710,3997.148748,7.33333333333,7254.239721,1,84418,69161.8414786,77163.760279,167,76416,47
1123,ENST00000581193,1049.991,1264.732184,1249,37.068597,4.0,6.272882284,1,1751,1554.17546567,1744.72711772,4,1560,47
1456,ENST00000543472,1882.991,298.567107,2082,4.879629,1.5,0.187873171,1,454,407.516669151,453.812126829,1,407,47
817,ENST00000402229,1683.991,4378.960164,1883,80.024751,4.6,3.344628019,1,5557,5230.41605576,5553.65537198,7,5233,46
2129,ENST00000401675,492.001,1761.800743,691,110.200637,2.0,139.8771934,1,2932,1954.28056238,2792.1228066,18,2094,46
980,ENST00000373759,836.991,982.0,1036,36.106375,2.5,2.565724202,1,1307,1213.36168129,1304.4342758,2,1215,46
1473,ENST00000577012,517.0,486.0,716,28.929347,2.5,4.483703186,1,726,629.045068349,721.516296814,2,633,46
3956,ENST00000373758,5005.991,282.766344,5205,1.738324,2.0,224.2300956,1,875,143.290492681,650.7699044,11,367,46
3491,ENST00000215754,739.998,19484.25601,939,810.300691,2.0,19204.27252,1,29000,3339.2169421,9795.72748,139,22543,46
1808,ENST00000530790,362.005,767.0,561,65.203888,4.0,31.58495432,1,1187,925.037768585,1155.41504568,5,956,46
914,ENST00000575671,2109.991,10213.92771,2309,148.97221,3.0,151.4164067,1,13120,11957.0397915,12968.5835933,22,12108,46
1175,ENST00000570391,1657.991,2085.0,1857,38.700537,6.125,7.630451887,1,2860,2537.10771964,2852.36954811,7,2544,45
1463,ENST00000578907,884.991,1664.405349,1084,57.877988,4.55555555556,15.82637939,1,2438,2011.81947408,2422.17362061,9,2027,45
1177,ENST00000338675,1705.991,1011.000041,1905,18.237594,1.5,3.513201542,1,1384,1243.85964944,1380.48679846,3,1247,45
1614,ENST00000293861,1705.991,432.739138,1905,7.806252,2.0,4.431970876,1,703,565.888003133,698.568029124,3,570,44
1433,ENST00000540185,2275.991,3250.959452,2475,43.957612,2.66666666667,210.0909261,1,4602,3685.14812857,4391.9090739,16,3895,44
1007,ENST00000553185,465.001,1793.0,664,118.664196,5.0,9.464736981,1,2327,2139.59273368,2317.53526302,4,2149,44
979,ENST00000564529,666.998,1375.0,866,63.441151,2.75,4.91776994,1,1802,1664.08761423,1797.08223006,3,1669,44
1450,ENST00000229239,1675.991,52102.14461,1875,956.702744,2.9,15487.60845,1,70319,45759.2959108,54831.39155,202,61246,44
1268,ENST00000403390,2792.991,10703.0,2992,117.931292,1.5,185.5377279,1,14546,12506.9191686,14360.4622721,43,12692,43
683,ENST00000475248,352.005,9867.919695,551,862.719201,4.375,10.64113834,1,11757,11265.1396638,11746.3588617,11,11275,43
1214,ENST00000588919,603.998,8661.224635,803,441.302613,3.33333333333,256.7362252,1,11446,9837.03981132,11189.2637748,31,10093,43
784,ENST00000409891,2368.991,3220.0,2568,41.829776,6.0,8.59541858,1,4099,3876.39914521,4090.40458142,5,3884,43
1387,ENST00000369016,723.998,561.835356,923,23.881666,6.625,5.028919632,1,842,750.000236371,836.971080368,2,755,43
1135,ENST00000592945,459.001,2426.839867,658,162.712449,2.5,23.14598689,1,3162,2833.39942198,3138.85401311,7,2856,43
1039,ENST00000598876,352.005,822.40623,551,71.900225,3.33333333333,2.52151899,1,1100,1011.26567147,1097.47848101,2,1013,43
1237,ENST00000592659,603.998,711.203868,803,36.236922,1.75,7.686262754,1,975,882.738247803,967.313737246,2,890,42
1046,ENST00000316731,2685.991,2160.557309,2885,24.754508,4.72727272727,9.242384502,1,2879,2615.65484996,2869.7576155,6,2624,42
1357,ENST00000542955,987.991,1938.0,1187,60.366215,1.5,13.03369417,1,2707,2315.25751097,2693.96630583,9,2328,42
1071,ENST00000428394,1360.991,6380.587706,1560,144.277481,1.5,38.02072527,1,8359,7514.0383149,8320.97927473,19,7552,42
907,ENST00000439427,824.991,1362.0,1024,50.806712,2.5,4.948561996,1,1786,1653.43752572,1781.051438,3,1658,42
591,ENST00000398600,3270.991,16831.45325,3470,158.356293,5.09523809524,39.05522399,1,20471,19934.5929598,20431.944776,12,19973,41
822,ENST00000562641,1741.991,1793.449434,1941,31.683732,4.16666666667,7.053339221,1,2311,2180.75043561,2303.94666078,3,2187,41
1334,ENST00000423026,1956.991,407.625171,2156,6.410107,2.0,0.373864081,1,580,539.003916837,579.626135919,1,539,41
1250,ENST00000601655,293.007,13204.58054,492,1386.881364,3.81818181818,687.7481845,1,16841,14215.5078468,16153.2518155,47,14903,41
1136,ENST00000490734,1247.991,5284.900846,1447,130.322236,5.66666666667,30.84074757,1,6998,6259.00783598,6967.15925243,17,6289,41
1374,ENST00000521913,4352.991,2008.431387,4552,14.199148,2.5,9.267308842,1,2781,2411.98555473,2771.73269116,9,2421,40
1284,ENST00000368879,4368.991,1321.260681,4568,9.306801,3.33333333333,0.595214664,1,1817,1613.0837847,1816.40478534,5,1613,40
1001,ENST00000455662,1578.991,9409.86048,1778,183.398862,4.5,198.7422934,1,12122,10947.3102194,11923.2577066,24,11146,40
1484,ENST00000608034,471.001,323.399206,670,21.130531,2.0,3.036273165,1,480,438.901653568,476.963726835,1,441,39
789,ENST00000429837,1247.991,1995.873999,1447,49.216962,7.57894736842,2.542501236,1,2563,2443.55411135,2560.45749876,3,2446,39
1304,ENST00000537688,348.005,737.976967,547,65.260442,3.85714285714,3.506602866,1,1039,917.919979095,1035.49339713,3,921,39
1208,ENST00000441779,1714.991,2562.0,1914,45.973798,3.08333333333,9.658849012,1,3441,3074.87829535,3431.34115099,9,3084,39
1093,ENST00000368715,374.005,3656.0,573,300.830659,2.66666666667,29.05425004,1,4626,4203.58487132,4596.94574996,10,4232,39
837,ENST00000435947,497.001,6061.863824,696,375.355119,3.08333333333,27.06034389,1,7444,7020.07000542,7416.93965611,10,7047,39
751,ENST00000559123,833.991,5628.777143,1033,207.704488,2.5,12.26701874,1,6947,6618.33973146,6934.73298126,8,6630,39
794,ENST00000492252,936.991,1093.671998,1136,35.920704,8.36363636364,1.885127339,1,1429,1388.54935193,1427.11487266,1,1390,39
1130,ENST00000597454,601.998,1002.792497,801,51.263555,2.0,7.862992937,1,1344,1221.50009002,1336.13700706,3,1229,38
638,ENST00000396076,1338.991,13671.87486,1538,314.22703,3.16666666667,42.69182548,1,16621,16080.0430871,16578.3081745,13,16122,38
713,ENST00000356464,640.998,28924.71986,840,1388.690196,1.5,689.4101942,1,34939,32874.6847078,34249.5898058,36,33564,38
756,ENST00000438886,252.009,1518.475824,451,185.432263,6.57142857143,2.209336234,1,1871,1791.9701393,1868.79066377,2,1794,38
1505,ENST00000547534,357.005,2787.939006,556,240.326501,6.15384615385,19.91848488,1,3848,3244.48285864,3828.08151512,15,3264,38
1318,ENST00000158526,1040.991,1770.363096,1240,52.336964,1.5,28.4025521,1,2401,2105.13542041,2372.5974479,7,2133,38
1388,ENST00000415949,532.999,717.262822,732,41.413754,2.5,6.042962461,1,1013,894.35753331,1006.95703754,3,900,37
1119,ENST00000545212,190.011,1402.203051,389,227.103829,2.5,5.455410381,1,1748,1595.4373767,1742.54458962,4,1600,37
844,ENST00000608447,993.991,11084.51031,1193,343.184149,7.0625,10.70877993,1,13804,13050.3845331,13793.2912201,20,13061,37
795,ENST00000373544,2250.991,1849.0,2450,25.278787,3.75,8.094731234,1,2363,2242.63491115,2354.90526877,3,2250,37
887,ENST00000587866,641.998,942.0,841,45.155443,2.0,3.160663974,1,1234,1157.50340928,1230.83933603,2,1160,37
2044,ENST00000590603,189.011,141.162177,388,22.983891,2.5,1.906573245,1,267,228.196991043,265.093426755,1,230,37
832,ENST00000524932,1086.991,3892.834626,1286,110.213084,6.5,13.77545778,1,4878,4641.82890875,4864.22454222,6,4655,37
2782,ENST00000393190,666.998,2599.303422,866,119.92931,7.61538461538,612.5406194,1,4573,2505.82514268,3960.4593806,39,3118,37
1701,ENST00000271469,2144.991,670.064687,2344,9.613562,2.75,1.486977895,1,1004,851.683733052,1002.51302211,4,853,37
1065,ENST00000601355,1787.991,589.793476,1987,10.151442,2.0,2.692157614,1,790,752.160507614,787.307842386,1,754,36
755,ENST00000550973,911.991,3722.766048,1111,125.62277,4.9,18.27730537,1,4615,4415.34334578,4596.72269463,5,4433,36
1024,ENST00000402121,2434.991,898.222959,2634,11.352196,4.0,0.235080724,1,1201,1129.73356242,1200.76491928,2,1129,36
1560,ENST00000393987,596.998,2532.0,796,130.521939,2.0,124.0443354,1,3509,2871.98660866,3384.9556646,14,2996,36
1154,ENST00000425551,366.005,1437.284757,565,120.850515,3.0,9.442298082,1,1852,1701.82683662,1842.55770192,4,1711,35
1464,ENST00000583046,982.991,147.347051,1182,4.613017,2.0,0.232821373,1,273,238.751152373,272.767178627,1,238,35
2208,ENST00000395878,4910.991,2499.356711,5110,15.662178,2.57142857143,54.62349577,1,3963,2944.76773893,3908.37650423,27,2999,35
1092,ENST00000522024,668.998,1232.873831,868,56.713533,8.29411764706,4.679486932,1,1687,1539.78355718,1682.32051307,4,1544,35
2626,ENST00000331825,678.998,60855.0,878,2758.167666,1.0,52775.185,1,78443,17404.5392712,25667.815,234,70179,35
1084,ENST00000530560,359.005,1472.062968,558,126.188154,3.33333333333,8.918609747,1,1894,1742.81454555,1885.08139025,4,1751,35
2145,ENST00000422373,8286.991,13286.8386,8486,49.342122,3.69230769231,118.7307564,1,20594,15659.7925249,20475.2692436,136,15778,35
1286,ENST00000412265,812.991,2321.742745,1012,87.886375,8.5,47.78929837,1,3138,2771.10306899,3090.21070163,9,2818,35
1182,ENST00000450116,219.01,5792.974581,418,814.012248,2.5,216.8598956,1,7061,6232.43783897,6844.1401044,18,6449,34
1204,ENST00000405375,2061.991,13352.23462,2261,199.278422,2.5,259.7716557,1,17428,15542.4964161,17168.2283443,47,15802,34
3390,ENST00000327141,1408.991,11947.89073,1608,260.96132,2.75,9903.018561,1,17571,4112.0063216,7667.981439,103,14015,34
1459,ENST00000373907,3137.991,2748.45029,3337,26.954374,3.75,11.50258221,1,3799,3299.94558556,3787.49741779,14,3311,34
3180,ENST00000233143,293.007,39646.0,492,4164.032199,1.0,35188.465,1,50827,9068.12276532,15638.535,190,44256,34
1754,ENST00000574576,340.005,869.492414,539,78.699697,1.5,18.05335169,1,1261,1034.10992365,1242.94664831,6,1052,34
831,ENST00000572173,1665.991,1932.914202,1865,35.705328,2.4,4.868676476,1,2442,2333.98552641,2437.13132352,3,2338,34
1156,ENST00000416441,4580.991,1433.0,4780,9.626752,2.5,7.020393419,1,1875,1731.45756759,1867.97960658,4,1738,34
2670,ENST00000421939,503.0,187.000254,702,11.441081,2.0,3.771900698,1,387,281.873766594,383.228099302,3,285,34
782,ENST00000541182,1806.991,4856.249225,2006,82.706201,2.0,7.822154988,1,6018,5771.60477013,6010.17784501,7,5779,34
12052,ENST00000234590,1583.991,115606.8614,1783,2246.073727,1.66666666667,144546.8,1,148246,-9808.39993313,3699.2,398,134738,33
1764,ENST00000316615,2981.991,9667.657805,3181,99.771845,4.33333333333,296.5939615,1,13722,11194.8589964,13425.4060385,66,11491,33
1096,ENST00000569382,1820.991,2954.985875,2020,49.939099,3.71428571429,9.018066324,1,3855,3543.78365322,3845.98193368,9,3552,33
968,ENST00000375865,708.998,6719.168446,908,291.650982,3.33333333333,40.33631817,1,8387,7840.31457977,8346.66368183,15,7880,33
2406,ENST00000370841,2419.991,3493.21854,2619,44.422713,3.1,417.6872359,1,5518,3765.27696327,5100.3127641,40,4182,33
1997,ENST00000507753,406.004,1352.0,605,102.480127,1.5,110.7862813,1,1979,1498.53287887,1868.2137187,11,1609,33
4053,ENST00000353334,1249.991,95750.79161,1449,2357.374701,3.0,153409.1287,1,126742,-42404.4506691,-26667.1287,473,111004,33
5851,ENST00000501597,270.007,62166.1106,469,7085.513582,1.5,68905.41684,1,77653,-14.5929863475,8747.58316,263,68890,33
2138,ENST00000393606,2483.991,1969.547441,2683,24.401105,6.11111111111,48.50077156,1,3022,2360.91131604,2973.49922844,19,2409,32
1070,ENST00000323250,494.001,3313.41985,693,206.415328,3.2,31.64350713,1,4180,3855.85745915,4148.35649287,9,3887,32
1219,ENST00000587825,761.998,804.0,961,32.470965,1.5,4.649144516,1,1098,995.362810645,1093.35085548,3,1000,32
1756,ENST00000541778,2838.991,2118.259453,3038,22.96192,6.52631578947,30.83141183,1,3042,2556.53580925,3011.16858817,14,2587,32
1966,ENST00000507555,1373.991,848.187363,1573,18.9977,3.0,7.40698827,1,1289,1059.49224093,1281.59301173,7,1066,31
1188,ENST00000567511,497.001,893.823572,696,55.346221,2.0,4.743284775,1,1191,1093.43685849,1186.25671523,3,1098,31
2477,ENST00000426877,565.999,1532.896716,765,83.347036,3.0,83.22628331,1,2435,1762.87547954,2351.77371669,19,1846,31
7292,ENST00000342992,101318.991,488.470841,101518,0.148368,4.5,14.94120403,1,566,-152.327118394,551.05879597,22,-137,31
2269,ENST00000395839,812.991,4105.002068,1012,155.389202,5.52380952381,522.4856843,1,6128,4347.51949443,5605.5143157,40,4870,31
5181,ENST00000540430,2105.991,2099.983034,2305,30.686853,5.65,466.101879,1,10625,2090.30895757,10158.898121,256,2556,31
3807,ENST00000419783,946.991,13397.11762,1146,435.370188,1.5,12349.46672,1,18902,3251.25118049,6552.53328,105,15600,31
1272,ENST00000236017,464.001,1230.673741,663,81.623895,2.5,6.330896611,1,1609,1479.5793782,1602.66910339,4,1485,31
1282,ENST00000226253,1782.991,6803.158416,1982,117.423367,4.26666666667,153.8628795,1,8901,7932.80602756,8747.1371205,26,8086,31
1773,ENST00000339624,307.007,10764.66498,506,1079.059127,4.14285714286,1988.978364,1,14098,10197.9384399,12109.021636,60,12186,31
1125,ENST00000371248,1888.991,1474.24527,2088,24.017785,2.0,19.58961655,1,1921,1776.69197593,1901.41038345,4,1796,31
1343,ENST00000592062,2379.991,1737.651194,2579,22.468825,3.90909090909,10.53437027,1,2339,2109.72772102,2328.46562973,7,2120,31
1090,ENST00000601253,320.007,1214.691243,519,116.815354,3.5,3.407014842,1,1543,1449.90665581,1539.59298516,3,1453,30
1396,ENST00000544061,752.998,1754.486785,952,71.704962,2.0,14.88105322,1,2352,2093.71722248,2337.11894678,8,2108,30
2047,ENST00000394224,3428.991,3451.420945,3628,30.975951,3.2,53.30586339,1,5088,4084.33646761,5034.69413661,31,4137,30
2161,ENST00000380399,2992.991,366.202762,3192,3.765384,3.6,8.649384294,1,585,486.387515739,576.350615706,3,495,30
1637,ENST00000531407,862.991,2475.879585,1062,88.291,7.1,68.84893004,1,3419,2922.23316398,3350.15106996,14,2991,30
1196,ENST00000448701,1654.991,3467.0,1854,64.469056,1.5,83.62684798,1,4503,4053.16566479,4419.37315202,12,4136,30
1447,ENST00000342129,2555.991,662.0,2755,7.970613,2.0,0.362903406,1,925,835.542169499,924.637096594,3,835,30
1329,ENST00000444897,829.991,1364.711239,1029,50.601172,2.0,20.6992974,1,1811,1637.23380941,1790.3007026,5,1657,30
1413,ENST00000595973,690.998,561.0,890,24.984979,1.66666666667,5.669746783,1,776,712.016797852,770.330253217,2,717,29
1164,ENST00000587605,1745.991,1747.789157,1945,30.806342,13.1612903226,5.921440433,1,2375,2193.30350587,2369.07855957,6,2199,29
