,EffectiveLength,Length,transcript_id,NumReads,TPM,count,deviation,faulty,mean,std
13039,4199.991,4399,ENST00000366686,86.013271,0.630246,87,1221866.226,1,5.05E-06,7.12E-05
67986,3706.991,3906,ENST00000561603,1493.417819,12.398035,1952,1209564.135,1,0.000118083,0.001613804
6919,2259.991,2459,ENST00000373864,573.204911,7.80542,616,1197346.091,1,3.65E-05,0.000514471
37144,4506.991,4706,ENST00000389418,118.431613,0.808675,175,1116005.301,1,1.39E-05,0.000156809
71859,2511.991,2711,ENST00000532462,0,0,1,1051808.22,1,2.08E-07,9.51E-07
67999,11211.991,11411,ENST00000545763,1181.725046,3.243596,1429,958911.1609,1,0.001403536,0.00149023
62838,1459.991,1659,ENST00000538218,164.615524,3.469874,174,910346.5647,1,1.39E-05,0.000191136
41473,692.998,892,ENST00000446829,4,0.177632,4,850779.487,1,3.48E-07,4.70E-06
91829,366.005,565,ENST00000592119,300.979287,25.307095,324,830043.2144,1,2.79E-05,0.000390341
12204,516,715,ENST00000367254,26.788551,1.59769,44,818849.0272,1,3.81E-06,5.37E-05
68564,3497.991,3697,ENST00000546305,841,7.398955,888,796123.4345,1,8.40E-05,0.001115405
10357,1815.991,2015,ENST00000392667,234,3.965475,325,780091.9036,1,2.95E-05,0.000416618
47726,6146.991,6346,ENST00000303045,61,0.305394,74,753229.6724,1,0.000102333,9.82E-05
58207,1852.991,2052,ENST00000374435,217,3.603956,239,698325.409,1,3.34E-05,0.000342247
33038,2110.991,2310,ENST00000504367,0.732551,0.010679,4,697369.1184,1,4.07E-07,5.74E-06
9340,883.991,1083,ENST00000420111,61.986891,2.157969,81,692647.109,1,8.29E-06,0.000116943
29501,3003.991,3203,ENST00000310340,68.601136,0.70279,97,682073.9057,1,1.01E-05,0.000142213
40208,10589.991,10789,ENST00000358835,0.00201,6.00E-06,240,667386.7404,1,9.17E-05,0.000359611
67595,2863.991,3063,ENST00000382902,68,0.730685,98,610492.5747,1,0.000118795,0.000160526
42565,2186.991,2386,ENST00000490113,159,2.237398,188,589276.8534,1,2.26E-05,0.000319035
25073,3526.991,3726,ENST00000409223,1.00E-06,0,1,568733.5618,1,1.25E-06,1.76E-06
61136,4594.991,4794,ENST00000400330,928,6.215218,1038,559772.0157,1,0.000192139,0.001854326
84639,642.998,842,ENST00000587532,451.60605,21.614391,623,552293.9079,1,8.00E-05,0.001128022
36409,1980.991,2180,ENST00000378576,6.20E-05,1.00E-06,7,546391.7858,1,6.38E-06,1.28E-05
63349,2602.991,2802,ENST00000551374,2539,30.018093,2746,531329.6019,1,0.000366369,0.005168166
77608,3149.991,3349,ENST00000392507,361.452462,3.531303,477,497347.3651,1,6.87E-05,0.000959088
68605,1612.991,1812,ENST00000539642,48.910295,0.933171,49,489217.98,1,7.10E-06,0.00010016
38704,4071.991,4271,ENST00000538621,0.00012,1.00E-06,22,471492.9571,1,4.63E-05,4.67E-05
7060,4657.991,4857,ENST00000398547,0,0,14,442454.3915,1,2.24E-06,3.16E-05
10637,1432.991,1632,ENST00000368376,234.57882,5.037771,428,437590.9352,1,6.97E-05,0.000978082
51178,1849.991,2049,ENST00000393687,1385,23.039511,1934,434759.1716,1,0.000371729,0.004448439
29138,12692.991,12892,ENST00000439151,3442.999994,8.347685,3895,412234.9837,1,0.002234309,0.009448489
41977,342.005,541,ENST00000432139,4.325891,0.389256,6,367989.5818,1,1.16E-06,1.63E-05
57396,1816.991,2016,ENST00000542715,272.539186,4.616037,312,357995.0306,1,6.18E-05,0.00087152
29792,2376.991,2576,ENST00000355834,29.952115,0.387787,46,352879.0247,1,9.47E-06,0.000130356
42817,1290.991,1490,ENST00000303617,0,0,4,351558.3935,1,8.07E-07,1.14E-05
80582,946.991,1146,ENST00000575009,1847.667333,60.044205,2408,334331.6421,1,0.000613129,0.007202427
69431,475.001,674,ENST00000567345,1286,83.318173,1738,328816.4288,1,0.000402478,0.005285623
69872,7097.991,7297,ENST00000356249,7.80E-05,0,6,317678.4535,1,1.55E-05,1.89E-05
12059,2733.991,2933,ENST00000367352,175.85512,1.979479,153,309094.5152,1,3.98E-05,0.000494994
23435,612.998,812,ENST00000431594,358,17.972839,386,295742.0563,1,9.27E-05,0.001305191
5367,2864.991,3064,ENST00000433179,1.60E-05,0,3,290722.7685,1,8.68E-06,1.03E-05
7635,1381.991,1581,ENST00000372502,429,9.553119,544,276163.2631,1,0.000175094,0.001969849
70115,487.001,686,ENST00000526314,148.688768,9.39597,168,273981.3282,1,4.35E-05,0.00061318
8307,320.007,519,ENST00000455990,23.602377,2.269811,33,270503.4326,1,8.65E-06,0.000121995
11240,1936.991,2136,ENST00000367960,2310.464188,36.708339,2650,267762.9298,1,0.00193762,0.009896807
81101,2787.991,2987,ENST00000572102,637.799612,7.040215,785,265081.5676,1,0.000381426,0.002961351
36646,750.998,950,ENST00000473512,200.378929,8.211192,253,264093.742,1,6.85E-05,0.000957993
9520,1594.991,1794,ENST00000460620,622,12.001216,794,252218.6916,1,0.000223857,0.003148061
53236,1360.991,1560,ENST00000528462,153,3.459627,210,249510.0132,1,5.97E-05,0.000841649
78363,2890.991,3090,ENST00000311269,8.109371,0.086324,2,248918.0836,1,4.40E-06,8.03E-06
45816,2792.991,2992,ENST00000520262,160.119583,1.764282,195,242336.5796,1,5.71E-05,0.000804666
67946,1004.991,1204,ENST00000444189,0,0,1,217270.7549,1,3.26E-07,4.60E-06
40854,9523.991,9723,ENST00000367603,0.001049,3.00E-06,95,196782.3495,1,0.00037615,0.000482765
53037,3254.991,3454,ENST00000395673,0.012126,0.000115,392,196198.3535,1,0.0020845,0.001997967
69139,3132.991,3332,ENST00000540068,5.20E-05,1.00E-06,7,165060.3979,1,4.03E-05,4.24E-05
58691,3268.991,3468,ENST00000551118,719,6.768746,769,164346.308,1,0.000340169,0.004679142
73342,2569.991,2769,ENST00000555054,2865.228737,34.310004,3748,158374.9678,1,0.001714151,0.023665345
26555,663.998,863,ENST00000447967,204.533216,9.479599,210,150491.722,1,9.90E-05,0.001395425
65852,792.998,992,ENST00000543784,60.502334,2.347973,51,147836.4844,1,2.45E-05,0.000344976
75796,2775.991,2975,ENST00000310394,15042.35792,166.759633,18788,147740.7244,1,0.013434045,0.127168637
74063,1332.991,1532,ENST00000392519,12,0.277043,15,142349.1603,1,0.00010244,0.000105374
91827,1704.991,1904,ENST00000577501,283.816886,5.122822,208,141250.3544,1,0.000105088,0.001472562
19895,385.005,584,ENST00000476038,22.070035,1.764127,24,140262.1989,1,1.25E-05,0.000171108
1598,1432.991,1632,ENST00000541713,1513,32.492908,1827,139836.0728,1,0.000926242,0.013065292
61882,4123.991,4323,ENST00000011898,0.000104,1.00E-06,7,127974.5063,1,5.33E-05,5.47E-05
36770,2408.991,2608,ENST00000470691,17.883767,0.228464,16,116613.8336,1,6.61E-05,0.000137204
5236,3180.991,3380,ENST00000399912,16,0.154793,22,110498.6889,1,6.71E-05,0.000199097
81148,416.003,615,ENST00000575591,159.053922,11.766314,177,107276.0393,1,0.000119189,0.001649948
52697,5006.991,5206,ENST00000379214,0.000333,2.00E-06,7,103385.2364,1,5.47E-05,6.77E-05
35322,4154.991,4354,ENST00000379795,45.930853,0.340195,75,97001.02696,1,5.50E-05,0.000773187
34936,6661.991,6861,ENST00000354212,7,0.032336,8,84180.81314,1,8.24E-05,9.50E-05
36837,1615.991,1815,ENST00000479907,368.537145,7.018357,518,80197.07738,1,0.000458036,0.006459083
54360,505,704,ENST00000534637,47.152759,2.873483,54,79595.13422,1,6.81E-05,0.000678433
32007,3231.991,3431,ENST00000515069,126.544474,1.204942,142,75494.24275,1,0.000133351,0.001880936
9351,2818.991,3018,ENST00000413138,56.305518,0.614682,57,74076.29311,1,5.46E-05,0.000769476
77809,1322.991,1522,ENST00000513602,223.471141,5.198256,268,69441.19426,1,0.000273597,0.003859377
64314,1069.991,1269,ENST00000257895,3.70E-05,1.00E-06,2,58210.65708,1,1.14E-05,3.44E-05
2353,7549.991,7749,ENST00000389194,434.250377,1.770055,808,53662.32967,1,0.017866094,0.015056785
11286,1869.991,2069,ENST00000367925,472.268374,7.772173,267,47328.32237,1,0.001172185,0.005641418
3653,1800.991,2000,ENST00000398512,117.73099,2.011742,349,46603.08984,1,0.000533893,0.007488762
57132,643.998,843,ENST00000529319,25.370559,1.212379,35,46559.92882,1,5.33E-05,0.000751718
26212,1198.991,1398,ENST00000541720,93.455461,2.398733,87,44080.08241,1,0.000139917,0.001973677
43053,2386.991,2586,ENST00000375019,50.146493,0.646521,61,41672.77559,1,0.000144738,0.001463782
34023,3714.991,3914,ENST00000396127,240.501991,1.992296,263,40966.84694,1,0.001119067,0.006419798
83210,1276.991,1476,ENST00000420652,141,3.398008,207,40781.26203,1,0.000390242,0.005075851
72615,1239.991,1439,ENST00000559312,575.833342,14.291289,1161,40484.36112,1,0.002967339,0.028677667
43907,3178.991,3378,ENST00000223865,96.661366,0.935743,90,37891.02314,1,0.000201922,0.002375227
91012,2213.991,2413,ENST00000535550,0.012388,0.000172,106,37692.65287,1,0.003310619,0.002812131
992,340.005,539,ENST00000449988,51.591439,4.669656,42,36274.48418,1,8.21E-05,0.001157836
76998,2415.991,2615,ENST00000389272,1577.86012,20.098621,1819,35988.71569,1,0.004018456,0.050543509
59052,2614.991,2814,ENST00000440692,159359.6985,1875.432214,200434,35086.8474,1,29.93440092,5.711657798
64634,986.991,1186,ENST00000393825,0,0,1,33239.05664,1,1.89E-05,3.01E-05
1629,5490.991,5690,ENST00000609943,168.647961,0.945199,260,31188.26325,1,0.000879273,0.008336441
52622,7682.991,7882,ENST00000396087,0,0,21,30428.92391,1,0.000131939,0.000690129
54279,6213.991,6413,ENST00000377559,13.231498,0.065529,21,30055.5656,1,0.000528446,0.000698688
44194,857.991,1057,ENST00000426651,114323.5084,4100.586674,154462,29924.42099,1,21.72104341,5.161011436
68121,1345.991,1545,ENST00000567039,179.902637,4.113282,254,29917.11769,1,0.001645235,0.008490068
20673,5143.991,5343,ENST00000260569,798.937498,4.779755,909,28515.36541,1,0.002265936,0.031877471
79372,8327.991,8527,ENST00000588847,12.592326,0.046533,23,28211.03862,1,0.000100393,0.00081528
27465,134.014,333,ENST00000606042,38.791446,8.907963,41,27558.44844,1,0.000105463,0.001487743
8087,4714.991,4914,ENST00000287727,111.231544,0.726006,82,26174.57682,1,0.003605543,0.003132673
31627,9033.991,9233,ENST00000305737,277.535311,0.945435,232,24528.16765,1,0.00149887,0.009458452
3938,5982.991,6182,ENST00000400338,93,0.478363,127,23309.18179,1,0.003164239,0.005448361
4688,357.005,556,ENST00000440375,2.948648,0.25418,5,23250.4858,1,1.69E-05,0.000215049
21576,1138.991,1338,ENST00000409701,346.194383,9.353903,416,23207.45339,1,0.001270685,0.017925221
27597,1876.991,2076,ENST00000453394,1658.99601,27.20046,1728,22977.25976,1,0.007596917,0.07520446
75072,802.991,1002,ENST00000578812,118211.5076,4530.459731,142816,22422.12167,1,33.13154076,6.367946376
80233,495.001,694,ENST00000566627,40,2.486836,51,22338.6693,1,0.00016184,0.002283029
64135,6423.991,6623,ENST00000415113,1539.38389,7.374542,1761,21547.18829,1,0.00871653,0.081727196
22701,1612.991,1812,ENST00000392796,173.350875,3.307404,164,21490.80601,1,0.000711714,0.007631137
86832,1191.991,1391,ENST00000600147,123868.2049,3198.011379,162546,21346.78388,1,43.452013,7.612507293
65355,4439.991,4639,ENST00000437004,307.062934,2.128327,357,19778.10895,1,0.001373709,0.01805019
39246,1234.991,1434,ENST00000537814,605.590189,15.090658,873,19410.53905,1,0.003188222,0.044975403
24324,4653.991,4853,ENST00000392106,103.699996,0.685719,98,19008.071,1,0.000718633,0.005155667
28702,2582.991,2782,ENST00000430702,285.945319,3.406851,321,18669.04962,1,0.001276967,0.017194165
52771,2391.991,2591,ENST00000379107,0,0,5,18347.05652,1,0.00010314,0.000272518
10266,2912.991,3112,ENST00000540984,1038.417583,10.970488,1286,18291.59036,1,0.005683595,0.070305222
56512,3658.991,3858,ENST00000446921,305.895742,2.572795,665,17805.65866,1,0.004069837,0.037347449
79445,13592.991,13792,ENST00000389840,39,0.088296,46,17696.73384,1,0.000667782,0.002599312
74014,1135.991,1335,ENST00000537513,270.860953,7.337779,357,15652.74741,1,0.001616773,0.022807394
14979,160.013,359,ENST00000411682,0,0,1,14315.74276,1,4.96E-06,6.99E-05
64165,1316.991,1516,ENST00000303450,6.30E-05,1.00E-06,1,14093.61857,1,4.18E-05,7.10E-05
63197,1557.991,1757,ENST00000360449,474,9.362816,488,14072.67789,1,0.002460693,0.034676949
87087,4034.991,4234,ENST00000586018,0,0,7,12862.47627,1,0.000267899,0.000544198
35921,3034.991,3234,ENST00000388728,833.640595,8.453071,932,12823.23526,1,0.006250277,0.072680079
69915,1709.991,1909,ENST00000559187,133624.0884,2404.828061,76399,12771.98227,1,64.13089983,5.976744055
4844,338.005,537,ENST00000419475,8.908079,0.811061,14,12706.41945,1,7.81E-05,0.001101799
39481,22231.991,22431,ENST00000361203,26621.34083,36.850602,28208,12586.28768,1,0.396907715,2.241137642
84900,4471.991,4671,ENST00000325327,1331.267334,9.161306,2241,12088.08594,1,0.225352336,0.185370509
38740,188.011,387,ENST00000444278,253,41.412319,329,11862.00527,1,0.001966114,0.027735448
75230,1309.991,1509,ENST00000536205,140.573467,3.302389,184,11411.89488,1,0.001142959,0.016123427
35462,1297.991,1497,ENST00000425308,5297.400343,125.598439,6938,11040.3947,1,0.044547764,0.628415527
72469,2628.991,2828,ENST00000409675,426.999104,4.998399,495,10951.42773,1,0.006376448,0.045199004
46006,552.999,752,ENST00000524349,66321.77414,3690.834609,78193,10883.49046,1,23.223579,7.182417877
38389,3847.991,4047,ENST00000375528,2561.995916,20.489787,3442,10693.87881,1,0.145022311,0.321852813
34025,3714.991,3914,ENST00000354265,40.083613,0.332049,68,10593.01451,1,0.001118963,0.006419219
91244,1320.991,1520,ENST00000596046,46525.68112,1083.891988,58598,10286.31609,1,20.64034479,5.69468789
88373,469.001,668,ENST00000596614,11,0.721792,17,10164.0289,1,0.000118564,0.001672553
52143,4716.991,4916,ENST00000314138,293476.4461,1914.702258,347898,9784.15025,1,1188.488623,35.4358327
10445,234.01,433,ENST00000532853,47,6.18098,63,9543.328031,1,0.000467962,0.006601422
37215,5598.991,5798,ENST00000274643,0.003862,2.10E-05,11,9472.82164,1,0.001327906,0.001161077
48622,567.999,767,ENST00000380635,182862.774,9907.650184,204699,8972.754169,1,125.5101784,22.79940874
46352,364.005,563,ENST00000431653,49653.06415,4197.893399,52892,8814.404227,1,17.98950974,5.998591525
50358,6745.991,6945,ENST00000371959,5.60E-05,0,1,8777.03371,1,0.000106726,0.000113922
10478,426.003,625,ENST00000392558,52998.95176,3828.668305,56510,8553.015274,1,41.17529108,6.602212542
63599,366.005,565,ENST00000549870,11725.09695,985.875618,14628,8501.237027,1,1.843799392,1.720473874
73606,2308.991,2508,ENST00000556645,32010.48628,426.641512,39181,8451.355024,1,6.471301999,4.635295593
24196,2912.991,3112,ENST00000491306,528326.8406,5581.572841,605850,8445.370345,1,4697.184387,71.18134446
77140,386.005,585,ENST00000589037,24737.79695,1972.247441,29816,7895.39816,1,5.684254642,3.775657052
80434,305.007,504,ENST00000567515,20.327898,2.051046,34,7880.640746,1,0.000305835,0.004314331
6582,522,721,ENST00000458455,67025.22469,3951.488155,76497,7665.950978,1,38.26737252,9.97380923
52815,705.998,905,ENST00000530419,209,9.110364,271,7508.908916,1,0.003070338,0.036090054
81358,1990.991,2190,ENST00000576436,96980.21172,1499.018246,111057,7335.803677,1,213.2055916,15.10997285
29454,688.998,888,ENST00000509148,65283.2512,2915.92741,77592,6893.523437,1,106.1809768,11.24037943
38574,740.998,940,ENST00000535465,27958.87964,1161.169598,38497,6782.081262,1,24.17805239,5.672716156
86823,558.999,758,ENST00000598577,22.481681,1.237687,27,6690.203261,1,0.001433607,0.004035538
9647,2215.991,2415,ENST00000369461,11.877438,0.164948,22,6551.816651,1,0.000238029,0.003357811
77245,1921.991,2121,ENST00000523501,14,0.224166,18,6446.741927,1,0.000730099,0.002791995
85643,1917.991,2117,ENST00000605750,329.029285,5.279358,453,6387.975284,1,0.01019328,0.070912893
46279,2023.991,2223,ENST00000518698,0.566498,0.008614,21,6136.14866,1,0.000242601,0.003422303
67030,383.005,582,ENST00000535859,11261.19673,904.843383,14671,6122.188167,1,3.606895766,2.395776266
62027,1117.991,1317,ENST00000545942,2212.847426,60.912484,2871,6085.123877,1,0.044520082,0.47179902
81360,602.998,802,ENST00000565420,34497.99451,1760.640441,44945,5919.646862,1,39.4749781,7.585845249
54576,537.999,737,ENST00000534784,9082.39468,519.531136,12514,5813.068429,1,4.068900087,2.152035754
26810,819.991,1019,ENST00000510019,102759.968,3856.630814,107780,5798.926022,1,62.34695155,18.57544874
64708,1358.991,1558,ENST00000422156,391.59794,8.867821,462,5628.02789,1,0.005819072,0.082088111
60929,1352.991,1552,ENST00000435666,47556.50505,1081.703277,52793,5506.076152,1,9.426150568,9.586422779
84751,237.009,436,ENST00000586656,14642.39701,1901.251246,20213,5331.409033,1,7.492233365,3.789900126
7864,595.998,795,ENST00000424390,16241.25998,838.62462,19305,5224.42093,1,6.822740724,3.693840431
86908,1652.991,1852,ENST00000596124,385.706602,7.180913,523,5201.385245,1,0.009799797,0.100548253
8926,482.001,681,ENST00000315741,27411.63255,1750.170147,30755,5175.359783,1,11.16988805,5.940423739
89757,231.01,430,ENST00000599561,34253.71926,4563.21369,44147,5122.827809,1,30.22497157,8.611801269
47313,170.012,369,ENST00000520733,33.242259,6.017325,37,4842.046823,1,0.000541676,0.007641285
60752,4620.991,4820,ENST00000355182,40.897086,0.272364,25,4725.484315,1,0.00320136,0.005289786
16530,4759.991,4959,ENST00000494517,308.476827,1.994387,350,4704.333734,1,0.005273981,0.074398362
52149,605.998,805,ENST00000530913,37525.36614,1905.664506,39652,4681.547562,1,48.49817175,8.459489368
8923,7203.991,7403,ENST00000370331,137.161784,0.58594,164,4661.457374,1,0.022155557,0.035177377
1839,2378.991,2578,ENST00000313949,13294.18312,171.97366,17550,4552.146035,1,4.216442052,3.854398216
38700,451.002,650,ENST00000344700,35143.72413,2398.07124,43697,4531.314864,1,31.70590075,9.636340755
92456,649.998,849,ENST00000589548,806.874717,38.202077,1043,4519.920677,1,0.016505098,0.23075261
60700,2326.991,2526,ENST00000357505,176.258517,2.331033,336,4507.791913,1,0.123809547,0.074510136
90547,1417.991,1617,ENST00000402367,87737.9699,1904.176603,113242,4505.499055,1,204.9934412,25.08867612
66620,594.998,794,ENST00000549649,5204,269.162451,7435,4502.900164,1,1.812683864,1.650755523
22444,2768.991,2968,ENST00000409869,4695,52.180366,5221,4497.178156,1,1.14924026,1.16069468
6192,3495.991,3695,ENST00000375766,65.11342,0.573183,121,4457.347732,1,0.001924312,0.027145756
24785,663.998,863,ENST00000412128,24023.82553,1113.443749,29407,4433.190952,1,8.986239448,6.631343897
6052,16118.991,16318,ENST00000358136,88.781871,0.169504,127,4376.300455,1,0.039828735,0.029010844
80403,678.998,878,ENST00000526586,67420.61483,3055.744965,86972,4303.822877,1,193.0028005,20.16323619
25453,3629.991,3829,ENST00000296820,105.361491,0.893243,140,4257.253065,1,0.002644509,0.032884434
20106,2323.991,2523,ENST00000378915,899.466404,11.910873,1045,4142.257085,1,0.025341072,0.252271802
51625,746.998,946,ENST00000438213,640.107278,26.370979,853,4139.755146,1,0.014729208,0.206047276
52477,156.013,355,ENST00000533969,7986,1575.293444,11277,4114.161033,1,7.444662276,2.739211044
92402,506,705,ENST00000580210,46639.38213,2836.580791,51165,4043.703047,1,34.24921555,12.6445365
66340,239.009,438,ENST00000553213,22372.13863,2880.617098,26868,4002.788779,1,12.24920112,6.709260038
67815,379.005,578,ENST00000559081,4877.087432,396.012517,5393,3908.728108,1,1.29338092,1.379401808
2009,840.991,1040,ENST00000549047,362.404197,13.261574,445,3906.074769,1,0.00807579,0.113923043
62536,1551.991,1751,ENST00000540510,0,0,11,3806.674585,1,0.000289814,0.002889585
5735,250.009,449,ENST00000484532,6003.784949,739.031156,7519,3793.639268,1,2.837521053,1.98125387
60903,531.999,731,ENST00000528619,84874.95555,4909.773056,88323,3746.503072,1,212.3381524,23.51810746
90794,374.005,573,ENST00000428193,17570.22254,1445.749896,22796,3706.179124,1,29.14872575,6.142944124
53942,1431.991,1631,ENST00000378019,71415.19853,1534.770617,91531,3658.571031,1,100.0993094,24.99087756
66269,1862.991,2062,ENST00000538307,678.118694,11.201806,863,3655.422086,1,0.016756787,0.236083063
87041,1169.991,1369,ENST00000353145,2518.372246,66.241559,3378,3642.113556,1,0.083723073,0.92746045
38522,1826.991,2026,ENST00000435145,4535.983407,76.40612,5670,3541.153977,1,1.451609762,1.600763036
29962,328.007,527,ENST00000507515,10,0.938233,10,3510.417853,1,0.00020901,0.002848604
89558,836.991,1036,ENST00000549273,29553.89377,1086.643556,39676,3481.5633,1,75.25094943,11.37441593
32384,487.001,686,ENST00000512797,75483.72274,4769.982264,78176,3470.341641,1,101.3765807,22.49767645
75428,3210.991,3410,ENST00000338854,437.57016,4.193742,643,3467.189161,1,0.013892009,0.185448811
354,3558.991,3758,ENST00000423891,274.314348,2.372,349,3453.801142,1,0.0071848,0.101046007
37977,1134.991,1334,ENST00000376802,92792.77647,2516.024669,124155,3362.592973,1,195.5917016,36.86423224
76585,851.991,1051,ENST00000579260,31375.87382,1133.323798,42436,3352.945928,1,82.56568088,12.63170813
56622,521,720,ENST00000524422,3496.934753,206.55833,3818,3343.476803,1,1.128756592,1.141587475
80379,1091.991,1291,ENST00000566709,760,21.418432,1060,3293.445409,1,0.022814949,0.321844468
30344,172.012,371,ENST00000506581,27781.3367,4970.353641,28009,3228.864056,1,30.27283438,8.665192056
34185,4037.991,4237,ENST00000538645,15716.51464,119.7799,18073,3221.706061,1,28.60177858,5.600882849
37647,1499.991,1699,ENST00000491546,304.429555,6.245846,385,3219.893188,1,0.009700159,0.119566171
26039,155.013,354,ENST00000537013,44,8.735293,53,3141.239344,1,0.001457527,0.016871857
6328,3831.991,4031,ENST00000375218,6346,50.964602,7696,3101.029536,1,4.839812361,2.480195722
52107,1484.991,1684,ENST00000537635,15181.65813,314.621574,19315,3095.008199,1,2.966519863,6.239735806
14894,11771.991,11971,ENST00000544264,64.630921,0.16896,137,3065.276845,1,0.007275611,0.044691795
91904,1348.991,1548,ENST00000539849,972,22.174321,1163,3065.104516,1,0.027655458,0.379423389
74790,1239.991,1439,ENST00000576930,25227.05655,626.096362,32942,2988.285516,1,15.68958771,11.018462
76770,1674.991,1874,ENST00000579344,27645.84378,507.93773,35333,2970.330171,1,30.75422274,11.8849568
9296,2934.991,3134,ENST00000528667,855.810794,8.973545,1062,2959.561777,1,0.028227605,0.358827371
43638,3972.991,4172,ENST00000415905,6941.738418,53.770455,7661,2945.750199,1,0.187033732,2.600632249
